Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-11-29 18:41:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
2025-11-29 18:41:23,Other,CAR 63 (RUS) TIME 1:20.040 DELETED - TRACK LIMITS AT TURN 10 LAP 18 21:40:45,,,,,,
2025-11-29 18:45:07,Other,Q3 WILL START AT 21:49,,,,,,
2025-11-29 18:49:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-11-29 18:53:01,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - UNSAFE CONDITION,,,,,,
2025-11-29 18:55:34,Flag,RED FLAG,,RED,Track,,,
2025-11-29 18:56:02,Other,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 21 21:52:03,,,,,,
2025-11-29 18:56:04,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-11-29 18:56:06,Drs,DRS ENABLED,ENABLED,,,,,
2025-11-29 18:56:32,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2025-11-29 18:56:47,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2025-11-29 18:56:59,Other,Q3 WILL RESUME AT 22:000,,,,,,
2025-11-29 18:57:18,Other,Q3 WILL RESUME AT 22:00,,,,,,
2025-11-29 18:57:31,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE CONDITION,,,,,,
2025-11-29 18:58:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2025-11-29 18:58:33,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2025-11-29 19:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-11-29 19:05:27,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-11-29 19:05:43,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2025-11-29 19:06:37,Other,CAR 6 (HAD) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 21 22:04:58 (PIT),,,,,,
2025-11-29 19:08:36,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-11-29 19:08:55,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 27 (HUL), 23 (ALB), 5 (BOR), 31 (OCO), 18 (STR) AND 22 (TSU) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2025-11-29 19:09:03,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 4 (NOR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-11-29 19:09:10,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2025-11-29 19:13:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2025-11-29 19:13:09,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2025-11-29 19:13:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2025-11-29 19:14:29,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2025-11-29 19:16:35,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2025-11-29 19:16:47,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2025-11-29 19:16:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
